experiment_id,variant_name,model_name,pretrainer,dataset,freeze_encoder,encoder_type,scorer_type,weakly_supervision,config_type,model_cate,architecture,input_dim,latent_dim,components_used
83c4497e-3fdd-4eba-af5d-78c6ea2ed14a,feature_ae_loss_scorer,deepsad,True,spambase,,,deepsad_scorer,120,deepsad_default_configs,benchmark,MLP,57,64,"['feature', 'ae', 'loss', 'scorer']"
127fd09c-1e08-40e5-99fa-0c0de8edffdb,feature_ae_loss_scorer,deepsad,True,arrhythmia,,,deepsad_scorer,15,deepsad_default_configs,benchmark,MLP,279,64,"['feature', 'ae', 'loss', 'scorer']"
94e3edef-fb1e-4af9-b6d9-7e4a093e245c,feature_ae_loss_scorer,deepsad,True,cardio,,,deepsad_scorer,30,deepsad_default_configs,benchmark,MLP,21,64,"['feature', 'ae', 'loss', 'scorer']"
a091db31-e1af-4095-9f7b-adceb0f72815,feature_ae_loss_scorer,deepsad,True,cardio,,,deepsad_scorer,60,deepsad_default_configs,benchmark,MLP,21,64,"['feature', 'ae', 'loss', 'scorer']"
f40eac0c-aa78-434c-a1b4-5d1b97e43c2c,feature_ae_loss_scorer,deepsad,True,cardio,,,deepsad_scorer,90,deepsad_default_configs,benchmark,MLP,21,64,"['feature', 'ae', 'loss', 'scorer']"
e626f60c-c0b7-4718-ad5d-62a0aeabf878,feature_ae_loss_scorer,deepsad,True,cardio,,,deepsad_scorer,120,deepsad_default_configs,benchmark,MLP,21,64,"['feature', 'ae', 'loss', 'scorer']"
9e9bfc34-34eb-4110-a10e-bb43bf62f304,feature_ae_loss_scorer,deepsad,True,satellite,,,deepsad_scorer,30,deepsad_default_configs,benchmark,MLP,36,64,"['feature', 'ae', 'loss', 'scorer']"
8b1314e6-1aa7-4068-95dc-2e4cebd03e5c,feature_ae_loss_scorer,deepsad,True,satellite,,,deepsad_scorer,60,deepsad_default_configs,benchmark,MLP,36,64,"['feature', 'ae', 'loss', 'scorer']"
b4d5429f-10be-4d7a-8f90-3c7bc54057a2,feature_ae_loss_scorer,deepsad,True,satellite,,,deepsad_scorer,90,deepsad_default_configs,benchmark,MLP,36,64,"['feature', 'ae', 'loss', 'scorer']"
dccdfb00-7178-4e02-bee9-c352c0a82f76,feature_ae_loss_scorer,deepsad,True,satellite,,,deepsad_scorer,120,deepsad_default_configs,benchmark,MLP,36,64,"['feature', 'ae', 'loss', 'scorer']"
8618f0cd-3551-4cce-a4ad-e2eda03bf168,feature_ae_loss_scorer,deepsad,True,shuttle,,,deepsad_scorer,30,deepsad_default_configs,benchmark,MLP,9,64,"['feature', 'ae', 'loss', 'scorer']"
085ae18d-e0d2-46ff-bf30-13deb99ef16a,feature_ae_loss_scorer,deepsad,True,shuttle,,,deepsad_scorer,60,deepsad_default_configs,benchmark,MLP,9,64,"['feature', 'ae', 'loss', 'scorer']"
04431273-fc16-443b-8da2-623e530611ca,feature_ae_loss_scorer,deepsad,True,shuttle,,,deepsad_scorer,90,deepsad_default_configs,benchmark,MLP,9,64,"['feature', 'ae', 'loss', 'scorer']"
6c4257ea-fb5b-4c2c-bd37-7e6fcbf8a29d,feature_ae_loss_scorer,deepsad,True,shuttle,,,deepsad_scorer,120,deepsad_default_configs,benchmark,MLP,9,64,"['feature', 'ae', 'loss', 'scorer']"
a334359e-ad0f-4639-a5ac-2ac5f19ac1de,feature_ae_loss_scorer,deepsad,True,mammography,,,deepsad_scorer,30,deepsad_default_configs,benchmark,MLP,6,64,"['feature', 'ae', 'loss', 'scorer']"
f8e12a0c-85ab-457b-a4d4-dae0b24d3f02,feature_ae_loss_scorer,deepsad,True,mammography,,,deepsad_scorer,60,deepsad_default_configs,benchmark,MLP,6,64,"['feature', 'ae', 'loss', 'scorer']"
d9d2cc47-d360-41a6-b839-2140ca1d092d,feature_ae_loss_scorer,deepsad,True,mammography,,,deepsad_scorer,90,deepsad_default_configs,benchmark,MLP,6,64,"['feature', 'ae', 'loss', 'scorer']"
05c8016c-ac2f-48c3-97d3-dd6f4fc55a3d,feature_ae_loss_scorer,deepsad,True,mammography,,,deepsad_scorer,120,deepsad_default_configs,benchmark,MLP,6,64,"['feature', 'ae', 'loss', 'scorer']"
757b5523-6e57-4303-a7b6-abedd9a6f38d,feature_ae_loss_scorer,deepsad,True,fraud,,,deepsad_scorer,30,deepsad_default_configs,benchmark,MLP,29,64,"['feature', 'ae', 'loss', 'scorer']"
02cc46d6-4802-41b4-bc8e-4a64204c4464,feature_ae_loss_scorer,deepsad,True,fraud,,,deepsad_scorer,60,deepsad_default_configs,benchmark,MLP,29,64,"['feature', 'ae', 'loss', 'scorer']"
07b3b60f-43e5-40e7-93b5-755327665cf1,feature_ae_loss_scorer,deepsad,True,fraud,,,deepsad_scorer,90,deepsad_default_configs,benchmark,MLP,29,64,"['feature', 'ae', 'loss', 'scorer']"
362304e2-e44e-4b14-a663-7caed2351d55,feature_ae_loss_scorer,deepsad,True,fraud,,,deepsad_scorer,120,deepsad_default_configs,benchmark,MLP,29,64,"['feature', 'ae', 'loss', 'scorer']"
ac8414b8-b531-4e92-8736-cd0fe51925fb,feature_ae_loss,feawad,,nslkdd,,,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'ae', 'loss']"
46ceb674-9d02-4e5e-9a5b-a2e4897ad121,feature_ae_loss,feawad,,spambase,,,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'ae', 'loss']"
325bed06-53be-4b9a-ad27-aa594e85f087,feature_ae_loss,feawad,,arrhythmia,,,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'ae', 'loss']"
0216616d-7c26-46ed-ac36-a5d478c9edbe,feature_ae_loss,feawad,,cardio,,,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'ae', 'loss']"
4988dae4-98e0-4a6a-b916-3d753686dd82,feature_ae_loss,feawad,,satellite,,,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'ae', 'loss']"
0924cf7d-af9c-484f-8624-00b211c2c5ec,feature_ae_loss,feawad,,shuttle,,,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'ae', 'loss']"
7d90a9cf-74e3-47c4-a4f0-32d5b8457857,feature_ae_loss,feawad,,mammography,,,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'ae', 'loss']"
5fc14ea4-0139-455d-ba2e-841cd2027c84,feature_ae_loss,feawad,,fraud,,,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'ae', 'loss']"
17a4e47d-081f-4512-a522-c3678ec8a104,feature_ae_loss,vae_feawad,,nslkdd,,,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'ae', 'loss']"
3c71b41e-97cb-4551-abee-1b18d7ff21f2,feature_ae_loss,vae_feawad,,spambase,,,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'ae', 'loss']"
956ff81d-3578-43eb-8d8a-3c89457d543f,feature_ae_loss,vae_feawad,,arrhythmia,,,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'ae', 'loss']"
6a646499-1b06-47fc-9aac-1418bcf6e8d8,feature_ae_loss,vae_feawad,,cardio,,,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'ae', 'loss']"
95d6f407-95b0-4660-9fe3-ba0eb9162c75,feature_ae_loss,vae_feawad,,satellite,,,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'ae', 'loss']"
7664ef0e-fb06-491b-bf15-b09f45d27936,feature_ae_loss,vae_feawad,,shuttle,,,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'ae', 'loss']"
09895340-250d-400f-b65b-89c13e2aa538,feature_ae_loss,vae_feawad,,mammography,,,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'ae', 'loss']"
1c65aa64-a509-4d32-8b31-de39e4a05c63,feature_ae_loss,vae_feawad,,fraud,,,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'ae', 'loss']"
4f482fa9-df5a-401e-bc64-d8f64306fd0b,feature_ae_loss,dagmm,,nslkdd,,,estimation_network,30,dagmm_default_configs,benchmark,AE,122,64,"['feature', 'ae', 'loss']"
38db69c3-4bc9-4798-be14-480da105cc6d,feature_ae_loss,dagmm,,spambase,,,estimation_network,30,dagmm_default_configs,benchmark,AE,57,64,"['feature', 'ae', 'loss']"
18996e53-c1b2-4fc2-9dc7-c6d792d19e50,feature_ae_loss,dagmm,,arrhythmia,,,estimation_network,15,dagmm_default_configs,benchmark,AE,279,64,"['feature', 'ae', 'loss']"
150fc480-4209-4054-bef1-1d133d1af946,feature_ae_loss,dagmm,,cardio,,,estimation_network,30,dagmm_default_configs,benchmark,AE,21,64,"['feature', 'ae', 'loss']"
dbb39654-9775-40f9-a401-093dfc1161ee,feature_ae_loss,dagmm,,satellite,,,estimation_network,30,dagmm_default_configs,benchmark,AE,36,64,"['feature', 'ae', 'loss']"
fb63ffa7-8208-4eab-83f4-aa90fab9bd84,feature_ae_loss,dagmm,,shuttle,,,estimation_network,30,dagmm_default_configs,benchmark,AE,9,64,"['feature', 'ae', 'loss']"
1d85558f-d5d6-43a7-a75c-84a689444115,feature_ae_loss,dagmm,,mammography,,,estimation_network,30,dagmm_default_configs,benchmark,AE,6,64,"['feature', 'ae', 'loss']"
e0e4610c-febd-476c-8a0d-3232cd33dec3,feature_ae_loss,dagmm,,fraud,,,estimation_network,30,dagmm_default_configs,benchmark,AE,29,64,"['feature', 'ae', 'loss']"
ff7aef51-200b-443a-a8d0-daa1fa52d118,feature_loss_scorer,feawad,True,nslkdd,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
08748ea7-ba10-4e63-82fa-fcb573eeb5c3,feature_loss_scorer,feawad,True,spambase,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
e0afbf08-579f-4daf-887d-842537474c73,feature_loss_scorer,feawad,True,arrhythmia,True,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
f9989170-b610-4bfc-b1b6-747907b7d8db,feature_loss_scorer,feawad,True,cardio,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
828351d5-6b5c-4813-b60c-4c733434590d,feature_loss_scorer,feawad,True,satellite,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
9616c1ae-3e4c-4050-8013-d915c3423710,feature_loss_scorer,feawad,True,shuttle,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
22996246-22e4-490d-ba21-2c584df88aa1,feature_loss_scorer,feawad,True,mammography,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
f45628ca-c348-49c0-abe8-37a51d0f8a11,feature_loss_scorer,feawad,True,fraud,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
720b6b70-02a2-4dab-8c6a-694c08c313e0,feature_loss_scorer,feawad,True,nslkdd,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
96098d35-e3a0-46c4-aea4-2bee52b1de66,feature_loss_scorer,feawad,True,spambase,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
fe7efc84-bcd3-49bb-9dd0-6850e65c2baa,feature_loss_scorer,feawad,True,arrhythmia,True,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
bd325899-db81-42b9-b917-41ac9b0db0ce,feature_loss_scorer,feawad,True,cardio,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
f61e0500-55f1-4220-84bd-7779820e7a8f,feature_loss_scorer,feawad,True,satellite,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
71b7e059-fe98-4fc7-99e6-1fbf8ad3b3fa,feature_loss_scorer,feawad,True,shuttle,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
6018a7ff-9d13-4394-a1a0-fec33ad0a4d0,feature_loss_scorer,feawad,True,mammography,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
e9cf0309-784e-4d67-b84d-0e74c6521d05,feature_loss_scorer,feawad,True,fraud,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
07abada3-4440-4154-9231-8dcc8e8498ea,feature_loss_scorer,feawad,True,nslkdd,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
ba6e6b5d-540d-4aa3-b501-94b6546cffd4,feature_loss_scorer,feawad,True,spambase,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
37b153fe-1667-43da-b7b9-298fb7ec1e56,feature_loss_scorer,feawad,True,arrhythmia,False,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
2d1aa0c9-97f3-433c-b782-c5e5cc505058,feature_loss_scorer,feawad,True,cardio,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
c46a133f-baa4-42a1-876a-c0c855170d24,feature_loss_scorer,feawad,True,satellite,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
50651b00-3fd1-496f-a0e4-4e7e34723a0f,feature_loss_scorer,feawad,True,shuttle,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
954dc143-8f0d-4513-af28-fd817ce958f9,feature_loss_scorer,feawad,True,mammography,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
d7962280-9a78-4eb1-be5e-68cf00517dcc,feature_loss_scorer,feawad,True,fraud,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
2d3cb935-2063-4752-be27-4bfc8151f76b,feature_loss_scorer,feawad,True,nslkdd,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
4cdd8e05-b1a4-43ba-a2b9-6d8114c7a5ab,feature_loss_scorer,feawad,True,spambase,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
e278e184-48f8-4d72-a642-ead1d64aa885,feature_loss_scorer,feawad,True,arrhythmia,False,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
0da6f6e9-59ad-4926-bb75-ac8cf5a4063d,feature_loss_scorer,feawad,True,cardio,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
72327030-c3c5-4d1a-bc18-deb0fecb9315,feature_loss_scorer,feawad,True,satellite,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
1b317281-931a-44f4-be0c-42c0bda20f69,feature_loss_scorer,feawad,True,shuttle,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
2b49d16e-ba34-4fbe-b875-8e367d2c936b,feature_loss_scorer,feawad,True,mammography,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
d44686b9-75f0-4809-a6bc-12689f9c5a92,feature_loss_scorer,feawad,True,fraud,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
c1494ad0-72f0-423e-ac0f-8c2eef13bbb3,feature_loss_scorer,feawad,False,nslkdd,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
d321d604-e21f-4d39-8ca3-0df5a94f3e8d,feature_loss_scorer,feawad,False,spambase,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
1870a940-9f5d-4952-9a10-be517fb25325,feature_loss_scorer,feawad,False,arrhythmia,True,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
c8f64939-a70e-40c0-aef0-2734e50b046e,feature_loss_scorer,feawad,False,cardio,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
c61f46fe-7a70-4c09-a0b9-0f3960c75f25,feature_loss_scorer,feawad,False,satellite,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
c7ab7187-b698-49cb-bceb-e85432bdec09,feature_loss_scorer,feawad,False,shuttle,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
dc768b54-f3c3-413a-8ecd-f513fc02652d,feature_loss_scorer,feawad,False,mammography,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
faf42b49-5400-45c3-a4a6-dea2a14de767,feature_loss_scorer,feawad,False,fraud,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
26339526-8e50-487a-ae92-250bb6a56ba1,feature_loss_scorer,feawad,False,nslkdd,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
67fa67a7-bff1-4cb2-9908-c49c937df627,feature_loss_scorer,feawad,False,spambase,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
8260f521-ad16-4a5d-9710-0cf0fceae71b,feature_loss_scorer,feawad,False,arrhythmia,True,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
3b951809-25be-4423-a13b-134851842c89,feature_loss_scorer,feawad,False,cardio,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
fb954467-7c5c-44bb-afd1-d8f69d7b131e,feature_loss_scorer,feawad,False,satellite,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
d029da7a-4c0b-4d42-8f9e-cc8bb1e28312,feature_loss_scorer,feawad,False,shuttle,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
1970a090-fece-473d-9c2d-3fa5660ae84b,feature_loss_scorer,feawad,False,mammography,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
45fbacc1-c337-4e5a-b86b-6998bcdcf81c,feature_loss_scorer,feawad,False,fraud,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
2adf89dc-02d4-48cb-bed1-89b953ffee3f,feature_loss_scorer,feawad,False,nslkdd,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
8f7fcda3-fe5f-4841-9eae-e359c1722f8c,feature_loss_scorer,feawad,False,spambase,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
5a82ce4f-b428-4bb7-9c5d-0d0e3f022a05,feature_loss_scorer,feawad,False,arrhythmia,False,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
4bfe6abf-522b-461a-bf9c-066a761dd63c,feature_loss_scorer,feawad,False,cardio,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
03b8b625-8831-4f8e-a74f-f0d734df22ab,feature_loss_scorer,feawad,False,satellite,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
6d256f93-71db-492c-8b88-53947351522c,feature_loss_scorer,feawad,False,shuttle,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
da1d07cd-f921-4758-bddc-353571d53a4a,feature_loss_scorer,feawad,False,mammography,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
7cb9aa3b-177e-4a12-a7d2-f52e7864a7f4,feature_loss_scorer,feawad,False,fraud,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
ed211197-bdc1-4587-a822-73f3d91d0d1f,feature_loss_scorer,feawad,False,nslkdd,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
e486a9d7-035e-4a4d-b323-7972aa4d4f99,feature_loss_scorer,feawad,False,spambase,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
bede75ea-3881-4f49-bef3-7c3cfb791bd9,feature_loss_scorer,feawad,False,arrhythmia,False,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
ec80630d-cefc-4664-a5fc-ff45cf0f1a4c,feature_loss_scorer,feawad,False,cardio,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
2e449593-e772-41ab-9615-5f1660282232,feature_loss_scorer,feawad,False,satellite,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
286dd7ef-5da0-4d3f-8274-35009347668d,feature_loss_scorer,feawad,False,shuttle,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
56f80688-cd40-453b-b0ae-cd5979059705,feature_loss_scorer,feawad,False,mammography,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
f54e02ad-87d2-4789-9dcd-5d10da5bc950,feature_loss_scorer,feawad,False,fraud,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
e227d296-7d19-4d79-8355-d00c086bef52,feature_loss_scorer,vae_feawad,True,nslkdd,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'loss', 'scorer']"
8368f3c4-ef13-4f53-9c9b-564c834605ba,feature_loss_scorer,vae_feawad,True,spambase,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'loss', 'scorer']"
4b767041-78cc-436a-97a2-a91cbee2bf14,feature_loss_scorer,vae_feawad,True,arrhythmia,True,ae_split,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'loss', 'scorer']"
09d1f697-dc26-4c8e-adcd-82e48cc40164,feature_loss_scorer,vae_feawad,True,cardio,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'loss', 'scorer']"
9eecd4da-2db7-4fcf-a866-7d4c2494cb3f,feature_loss_scorer,vae_feawad,True,satellite,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'loss', 'scorer']"
14afb17e-06a6-4c38-b298-7b61b84410dd,feature_loss_scorer,vae_feawad,True,shuttle,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'loss', 'scorer']"
7dd35630-8a6d-473e-8c26-f708b9cf5fc9,feature_loss_scorer,vae_feawad,True,mammography,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'loss', 'scorer']"
ff78e26c-2b5f-4713-b899-20e865a18ed0,feature_loss_scorer,vae_feawad,True,fraud,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'loss', 'scorer']"
ceabe46d-147e-4852-8d4f-feba6615a698,feature_loss_scorer,vae_feawad,True,nslkdd,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'loss', 'scorer']"
09176418-8ed1-49e4-a985-dcd9ebfa4936,feature_loss_scorer,vae_feawad,True,spambase,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'loss', 'scorer']"
d9ebcedf-94e1-4388-809a-d336ff5f8f48,feature_loss_scorer,vae_feawad,True,arrhythmia,True,vae_full,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'loss', 'scorer']"
90000a34-103b-4747-bd63-ad18caed3ae4,feature_loss_scorer,vae_feawad,True,cardio,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'loss', 'scorer']"
a8e60d60-3e5d-4629-aaef-6f6d4da6f105,feature_loss_scorer,vae_feawad,True,satellite,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'loss', 'scorer']"
e790655b-b9b2-454d-b629-c3326b68cd15,feature_loss_scorer,vae_feawad,True,shuttle,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'loss', 'scorer']"
e97c6bf2-c0d7-4454-8afc-0035a8397f94,feature_loss_scorer,vae_feawad,True,mammography,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'loss', 'scorer']"
4a514fa9-9a79-493c-bb0e-8af65752072b,feature_loss_scorer,vae_feawad,True,fraud,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'loss', 'scorer']"
a50f331d-e912-476f-b287-bc7f1204e3ee,feature_loss_scorer,vae_feawad,True,nslkdd,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'loss', 'scorer']"
b74ba10c-b317-4cb6-b17e-1467ae32ce5c,feature_loss_scorer,vae_feawad,True,spambase,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'loss', 'scorer']"
9e99620e-d89e-4b23-9c15-285455eb61d0,feature_loss_scorer,vae_feawad,True,arrhythmia,False,ae_split,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'loss', 'scorer']"
ee7db193-734c-4685-92ea-180603a41094,feature_loss_scorer,vae_feawad,True,cardio,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'loss', 'scorer']"
9b1ec10e-7230-493a-be9a-bceab2b89ca5,feature_loss_scorer,vae_feawad,True,satellite,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'loss', 'scorer']"
fe54ac8d-07ea-471c-b7c4-2435e319abbc,feature_loss_scorer,vae_feawad,True,shuttle,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'loss', 'scorer']"
a2baecc7-ecd4-4319-91f9-0633ae914aee,feature_loss_scorer,vae_feawad,True,mammography,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'loss', 'scorer']"
a91ca897-a93f-4612-8f9f-f95ab0569a21,feature_loss_scorer,vae_feawad,True,fraud,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'loss', 'scorer']"
